OBJECTID,METER_ID,VENDOR,PAY_POLICY,PARK_NO_PAY,TOW_AWAY,BLK_NO,STREET,LONGITUDE,LATITUDE,G_DISTRICT,G_SUBZONE,G_ZONE,BASE_RATE
609,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,N AN,CAMBRIDGE ST,-71.068438,42.361254,DISTRICT 0,0AE,AE,0.25
610,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-03:30PM MON-FRI $0.25 120","00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 03:30PM-24:00AM MON-FRI, 08:00PM-24:00AM SAT",,N GR,CAMBRIDGE ST,-71.068815,42.361251,DISTRICT 0,0AE,AE,0.25
611,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-03:30PM MON-FRI $0.25 120","00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 03:30PM-24:00AM MON-FRI, 08:00PM-24:00AM SAT",,N GR,CAMBRIDGE ST,-71.068883,42.36125,DISTRICT 0,0AE,AE,0.25
612,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-03:30PM MON-FRI $0.25 120","00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 03:30PM-24:00AM MON-FRI, 08:00PM-24:00AM SAT",,N GR,CAMBRIDGE ST,-71.069109,42.361245,DISTRICT 0,0AE,AE,0.25
613,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-03:30PM MON-FRI $0.25 120","00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 03:30PM-24:00AM MON-FRI, 08:00PM-24:00AM SAT",,N GR,CAMBRIDGE ST,-71.069172,42.361246,DISTRICT 0,0AE,AE,0.25
614,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,GROVE,CAMBRIDGE ST,-71.069373,42.361006,DISTRICT 0,0AE,AE,0.25
615,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,GROVE,CAMBRIDGE ST,-71.0693,42.361007,DISTRICT 0,0AE,AE,0.25
616,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,GROVE,CAMBRIDGE ST,-71.069167,42.361012,DISTRICT 0,0AE,AE,0.25
617,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,GROVE,CAMBRIDGE ST,-71.069098,42.361012,DISTRICT 0,0AE,AE,0.25
618,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STRON,CAMBRIDGE ST,-71.068155,42.361034,DISTRICT 0,0AE,AE,0.25
619,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STRON,CAMBRIDGE ST,-71.068079,42.361036,DISTRICT 0,0AE,AE,0.25
620,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STRON,CAMBRIDGE ST,-71.06794,42.36103,DISTRICT 0,0AE,AE,0.25
621,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,ANDE,CAMBRIDGE ST,-71.067375,42.361051,DISTRICT 0,0AE,AE,0.25
622,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,ANDE,CAMBRIDGE ST,-71.067297,42.361052,DISTRICT 0,0AE,AE,0.25
623,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,ANDE,CAMBRIDGE ST,-71.067141,42.361058,DISTRICT 0,0AE,AE,0.25
624,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,HANC,CAMBRIDGE ST,-71.064359,42.361104,DISTRICT 0,0AE,AE,0.25
625,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,RIDG,CAMBRIDGE ST,-71.063947,42.361121,DISTRICT 0,0AE,AE,0.25
626,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,TEMP,CAMBRIDGE ST,-71.063519,42.361133,DISTRICT 0,0AE,AE,0.25
627,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044133,42.349542,DISTRICT 0,0AF,AF,0.25
628,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044204,42.349534,DISTRICT 0,0AF,AF,0.25
629,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044278,42.349524,DISTRICT 0,0AF,AF,0.25
630,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044353,42.349508,DISTRICT 0,0AF,AF,0.25
631,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044422,42.349498,DISTRICT 0,0AF,AF,0.25
632,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044498,42.349484,DISTRICT 0,0AF,AF,0.25
633,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044571,42.349469,DISTRICT 0,0AF,AF,0.25
634,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,B ST,CONGRESS ST,-71.044643,42.349456,DISTRICT 0,0AF,AF,0.25
635,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,EAST SERVICE RD,-71.044883,42.349729,DISTRICT 0,0AF,AF,0.25
636,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,EAST SERVICE RD,-71.044848,42.34977,DISTRICT 0,0AF,AF,0.25
637,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,EAST SERVICE RD,-71.044785,42.34985,DISTRICT 0,0AF,AF,0.25
638,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,EAST SERVICE RD,-71.04466,42.349994,DISTRICT 0,0AF,AF,0.25
639,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,EAST SERVICE RD,-71.044629,42.350035,DISTRICT 0,0AF,AF,0.25
640,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,EAST SERVICE RD,-71.044601,42.350071,DISTRICT 0,0AF,AF,0.25
641,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.045057,42.349675,DISTRICT 0,0AF,AF,0.25
642,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.045022,42.349723,DISTRICT 0,0AF,AF,0.25
643,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.044982,42.349772,DISTRICT 0,0AF,AF,0.25
644,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.044941,42.349817,DISTRICT 0,0AF,AF,0.25
645,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.044902,42.349862,DISTRICT 0,0AF,AF,0.25
646,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.044863,42.349909,DISTRICT 0,0AF,AF,0.25
647,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.044812,42.349978,DISTRICT 0,0AF,AF,0.25
648,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,EAST SERVICE RD,-71.044732,42.350079,DISTRICT 0,0AF,AF,0.25
649,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.04687,42.349326,DISTRICT 0,0AF,AF,0.25
650,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.04681,42.349309,DISTRICT 0,0AF,AF,0.25
651,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.046749,42.349299,DISTRICT 0,0AF,AF,0.25
652,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.046683,42.349276,DISTRICT 0,0AF,AF,0.25
653,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.046607,42.349259,DISTRICT 0,0AF,AF,0.25
654,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.046402,42.349205,DISTRICT 0,0AF,AF,0.25
655,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.046334,42.349192,DISTRICT 0,0AF,AF,0.25
656,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.04626,42.349182,DISTRICT 0,0AF,AF,0.25
657,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.04619,42.349174,DISTRICT 0,0AF,AF,0.25
658,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.046114,42.349163,DISTRICT 0,0AF,AF,0.25
659,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.046044,42.349155,DISTRICT 0,0AF,AF,0.25
660,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.045979,42.349148,DISTRICT 0,0AF,AF,0.25
661,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.045908,42.34914,DISTRICT 0,0AF,AF,0.25
662,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BOST,CONGRESS ST,-71.045836,42.349138,DISTRICT 0,0AF,AF,0.25
663,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.045493,42.349335,DISTRICT 0,0AF,AF,0.25
664,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.045596,42.34932,DISTRICT 0,0AF,AF,0.25
665,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.045795,42.349353,DISTRICT 0,0AF,AF,0.25
666,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.045889,42.349364,DISTRICT 0,0AF,AF,0.25
667,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.045984,42.349364,DISTRICT 0,0AF,AF,0.25
668,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046063,42.349376,DISTRICT 0,0AF,AF,0.25
669,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046137,42.349384,DISTRICT 0,0AF,AF,0.25
670,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046216,42.349395,DISTRICT 0,0AF,AF,0.25
671,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046287,42.349409,DISTRICT 0,0AF,AF,0.25
672,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046375,42.34943,DISTRICT 0,0AF,AF,0.25
673,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.04645,42.349445,DISTRICT 0,0AF,AF,0.25
674,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046525,42.349463,DISTRICT 0,0AF,AF,0.25
675,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046725,42.349496,DISTRICT 0,0AF,AF,0.25
676,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046793,42.349524,DISTRICT 0,0AF,AF,0.25
677,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,EAST,CONGRESS ST,-71.046888,42.349559,DISTRICT 0,0AF,AF,0.25
678,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.046973,42.349749,DISTRICT 0,0AF,AF,0.25
679,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.046943,42.349797,DISTRICT 0,0AF,AF,0.25
680,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.046889,42.349863,DISTRICT 0,0AF,AF,0.25
681,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.046858,42.34991,DISTRICT 0,0AF,AF,0.25
682,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.046153,42.350781,DISTRICT 0,0AF,AF,0.25
683,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.04613,42.350828,DISTRICT 0,0AF,AF,0.25
684,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.045966,42.351032,DISTRICT 0,0AF,AF,0.25
685,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.045901,42.351118,DISTRICT 0,0AF,AF,0.25
686,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.045866,42.351168,DISTRICT 0,0AF,AF,0.25
687,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.045803,42.351252,DISTRICT 0,0AF,AF,0.25
688,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,CONG,BOSTON WHARF RD,-71.045763,42.351301,DISTRICT 0,0AF,AF,0.25
689,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.045699,42.351613,DISTRICT 0,0AF,AF,0.25
690,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.045736,42.351563,DISTRICT 0,0AF,AF,0.25
691,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.045784,42.351497,DISTRICT 0,0AF,AF,0.25
692,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.045848,42.351433,DISTRICT 0,0AF,AF,0.25
693,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.045884,42.351386,DISTRICT 0,0AF,AF,0.25
694,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.04594,42.351318,DISTRICT 0,0AF,AF,0.25
695,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.046009,42.351233,DISTRICT 0,0AF,AF,0.25
696,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SEAP,BOSTON WHARF RD,-71.046044,42.351182,DISTRICT 0,0AF,AF,0.25
697,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,CONGRESS ST,-71.048435,42.350427,DISTRICT 0,0AF,AF,0.25
698,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,CONGRESS ST,-71.048522,42.350478,DISTRICT 0,0AF,AF,0.25
699,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,CONGRESS ST,-71.048568,42.350512,DISTRICT 0,0AF,AF,0.25
700,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,CONGRESS ST,-71.048651,42.350559,DISTRICT 0,0AF,AF,0.25
701,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,CONGRESS ST,-71.048708,42.350588,DISTRICT 0,0AF,AF,0.25
702,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.049207,42.350909,DISTRICT 0,0AF,AF,0.25
703,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.049274,42.350955,DISTRICT 0,0AF,AF,0.25
704,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.049403,42.351046,DISTRICT 0,0AF,AF,0.25
705,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.04945,42.351072,DISTRICT 0,0AF,AF,0.25
706,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.049536,42.351118,DISTRICT 0,0AF,AF,0.25
707,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.049586,42.351161,DISTRICT 0,0AF,AF,0.25
708,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.049685,42.351216,DISTRICT 0,0AF,AF,0.25
709,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,FARN,CONGRESS ST,-71.049742,42.351249,DISTRICT 0,0AF,AF,0.25
710,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CONG,DORCHESTER AV,-71.052526,42.351861,DISTRICT 0,0AF,AF,0.25
711,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CONG,DORCHESTER AV,-71.052558,42.351821,DISTRICT 0,0AF,AF,0.25
